Sec,Queue,Dynamic
59.400002,91.701875,0.450779
59.466667,91.734106,0.504641
59.533333,91.802650,0.491917
59.599998,91.849574,0.516778
59.666668,91.955654,0.540784
59.733334,92.043168,0.523119
59.799999,92.154758,0.560364
59.866665,92.203917,0.584091
59.933334,92.213709,0.543940
60.000000,92.242682,0.545850
60.066666,92.156390,0.526863
60.133335,92.137824,0.478359
60.200001,92.121504,0.435215
60.266666,92.027462,0.400771
60.333332,92.029498,0.360694
60.400002,92.054387,0.332479
60.466667,92.098042,0.343193
60.533333,92.069690,0.324072
60.599998,92.066630,0.341033
60.666668,92.023174,0.366293
60.733334,91.987885,0.347106
60.799999,91.837331,0.404297
60.866665,91.669645,0.460564
60.933334,91.518477,0.482745
61.000000,91.254298,0.559625
61.066666,90.962989,0.626980
61.133335,90.793261,0.613548
61.200001,90.670246,0.627979
61.266666,90.660659,0.578033
61.333332,90.682893,0.520230
61.400002,90.695750,0.468207
61.466667,90.672902,0.426486
61.533333,90.635571,0.386490
61.599998,90.642912,0.350493
61.666668,90.642912,0.316974
61.733334,90.649235,0.285276
