Sec,Queue,Dynamic
41.266666,60.141446,9.705300
41.333332,60.375840,4.381920
41.400002,60.754874,7.816260
41.466667,60.926234,7.746900
41.533333,61.088006,4.068780
41.599998,61.330560,7.851960
41.666668,61.483558,7.540860
41.733334,61.617178,3.852540
41.799999,61.897478,7.300140
41.866665,62.260595,7.162440
41.933334,62.443994,3.804600
42.000000,62.905850,7.337880
42.066666,63.202669,6.841140
42.133335,63.329965,3.568980
42.200001,63.617402,6.868680
42.266666,63.909325,6.523920
42.333332,63.857914,3.522060
42.400002,64.049267,6.655500
42.466667,64.185133,6.762600
42.533333,64.293254,3.524100
42.599998,64.415450,6.726900
42.666668,64.466246,6.646320
42.733334,64.512141,3.505740
42.799999,64.663514,5.860920
42.866665,64.733690,6.092460
42.933334,64.635565,3.936180
43.000000,64.813862,5.520240
43.066666,64.940134,5.348880
43.133335,65.062944,3.362940
43.200001,65.078854,5.362140
43.266666,65.198400,5.282580
43.333332,65.258170,3.208920
43.400002,65.385875,5.162220
43.466667,65.554381,5.081640
43.533333,65.608032,3.126300
43.599998,65.718195,5.675280
43.666668,65.869766,5.740560
43.733334,65.961158,3.233400
43.799999,66.125990,5.421300
43.866665,66.296326,5.397840
43.933334,66.450144,3.015120
44.000000,66.532762,5.167320
44.066666,66.764506,5.113260
44.133335,66.869978,2.771340
44.200001,66.948314,5.482500
44.266666,67.021549,5.611020
44.333332,67.048474,3.016140
44.400002,67.107840,5.498820
44.466667,67.133747,5.706900
44.533333,67.200864,2.886600
44.599998,66.536845,5.961900
44.666668,66.594573,5.178540
44.733334,66.686170,2.816220
44.799999,66.653325,5.363160
44.866665,66.659853,5.026560
44.933334,66.670259,2.815200
45.000000,66.570912,5.171400
45.066666,66.680256,5.087760
45.133335,66.772058,2.659140
45.200001,66.742272,4.923540
45.266666,66.821830,4.903140
45.333332,66.863654,2.716260
45.400002,66.887725,4.816440
45.466667,66.941581,4.771560
45.533333,66.951168,2.339880
45.599998,66.875277,4.576740
45.666668,66.987891,4.426800
45.733334,66.945050,2.233800
45.799999,66.995027,4.277880
45.866665,67.010125,4.416600
45.933334,67.027258,2.078760
46.000000,67.047866,4.054500
46.066666,67.123341,4.036140
46.133335,67.130893,1.980840
46.200001,67.180870,3.821940
46.266666,66.553978,4.241160
46.333332,66.725133,1.594260
46.400002,66.895680,3.762780
46.466667,67.003392,3.444540
46.533333,66.998701,1.556520
46.599998,66.994822,3.180360
46.666668,66.939539,3.554700
46.733334,66.914650,1.248480
46.799999,66.965446,3.287460
46.866665,66.992173,3.074280
46.933334,66.973197,1.248480
47.000000,66.973606,2.895780
47.066666,67.049702,2.893740
47.133335,66.989114,1.025100
47.200001,67.061939,2.656080
47.266666,67.087238,2.833560
47.333332,67.148640,0.824160
47.400002,67.163328,2.563260
47.466667,67.250029,2.542860
47.533333,67.258803,0.592620
47.599998,67.244518,2.138940
47.666668,67.340403,2.164440
47.733334,67.363859,0.534480
47.799999,67.387322,2.104260
47.866665,67.361210,1.531020
47.933334,66.673728,0.862920
48.000000,66.729830,1.351500
48.066666,66.840192,1.395360
48.133335,66.877523,0.188700
48.200001,66.844474,1.176060
48.266666,66.927706,0.780300
48.333332,67.027667,0.134640
48.400002,67.015021,0.755820
48.466667,66.947699,0.544680
48.533333,66.879565,0.052020
48.599998,66.941581,0.430440
48.666668,67.063776,0.580380
48.733334,67.079891,0.154020
48.799999,67.067853,0.297840
48.866665,67.058266,0.501840
48.933334,67.145786,0.114240
49.000000,66.974426,0.567120
49.066666,67.016448,0.926160
49.133335,67.054797,0.171360
49.200001,67.045824,0.890460
49.266666,67.067450,0.864960
49.333332,67.018694,0.103020
49.400002,67.084787,0.339660
49.466667,66.971974,0.518160
49.533333,66.960346,0.192780
49.599998,66.492781,0.780300
49.666668,66.580090,0.883320
49.733334,66.665773,0.324360
49.799999,66.711059,0.721140
49.866665,66.676992,0.840480
49.933334,66.645779,0.306000
50.000000,66.561933,0.390660
50.066666,66.591110,0.606900
50.133335,66.631501,0.329460
50.200001,66.598042,0.785400
50.266666,66.562752,0.548760
50.333332,66.594982,0.064260
50.400002,66.612934,0.454920
50.466667,66.612326,0.309060
50.533333,66.610694,0.021420
50.599998,66.612122,0.020400
50.666668,66.631296,0.122400
50.733334,66.625178,0.027540
50.799999,66.536435,0.248880
50.866665,66.507469,0.076500
50.933334,66.471360,0.113220
51.000000,66.419546,0.296820
51.066666,66.463814,0.311100
51.133335,66.447494,0.287640
51.200001,66.380986,0.312120
51.266666,65.920762,0.251940
51.333332,65.958707,0.003060
51.400002,65.928518,0.034680
51.466667,65.977274,0.000000
51.533333,66.038675,0.000000
51.599998,66.079885,0.041820
51.666668,66.071930,0.003060
51.733334,66.138842,0.000000
51.799999,66.091104,0.082620
51.866665,66.193920,0.363120
51.933334,66.234925,0.032640
52.000000,66.248589,0.332520
52.066666,66.348346,0.333540
52.133335,66.354061,0.084660
52.200001,66.357939,0.080580
52.266666,66.295309,0.132600
52.333332,66.257158,0.015300
52.400002,66.201267,0.240720
52.466667,66.179437,0.116280
52.533333,66.176582,0.000000
52.599998,66.160058,0.000000
52.666668,66.140474,0.000000
52.733334,66.200243,0.071400
52.799999,66.232269,0.209100
52.866665,66.343859,0.891480
52.933334,65.985843,0.715020
53.000000,66.154342,1.471860
53.066666,66.289594,2.122620
53.133335,66.420154,1.647300
53.200001,66.598451,2.704020
53.266666,66.780826,2.750940
53.333332,66.844070,1.769700
53.400002,67.024403,2.942700
53.466667,67.243910,2.810100
53.533333,67.379770,1.633020
53.599998,67.500742,2.590800
53.666668,67.623757,2.941680
53.733334,67.748602,1.362720
53.799999,67.864474,2.341920
53.866665,68.081126,2.406180
53.933334,68.252282,1.094460
54.000000,68.523802,2.031840
54.066666,68.846733,1.839060
54.133335,69.131110,1.063860
54.200001,69.601331,2.049180
54.266666,69.953434,1.734000
54.333332,70.142950,0.768060
54.400002,70.434874,1.599360
54.466667,70.684365,1.416780
54.533333,70.787386,0.570180
54.599998,71.997926,1.466760
54.666668,71.986701,1.169940
54.733334,71.983034,0.125460
54.799999,72.136237,0.644640
54.866665,72.371245,0.772140
54.933334,72.555661,0.099960
55.000000,72.725798,0.798660
55.066666,72.821267,1.319880
55.133335,72.880224,0.339660
55.200001,72.871046,1.689120
55.266666,72.897562,2.032860
55.333332,73.064640,0.723180
55.400002,73.006707,1.738080
55.466667,72.978957,1.140360
55.533333,72.920410,0.317220
55.599998,72.893075,0.595680
55.666668,72.776390,0.474300
55.733334,72.791891,0.024480
55.799999,72.779654,0.527340
55.866665,72.809229,0.720120
55.933334,72.850438,0.366180
56.000000,72.943258,0.629340
56.066666,72.977331,0.471240
56.133335,73.026086,0.106080
56.200001,73.074227,0.247860
56.266666,73.140934,0.303960
56.333332,73.148685,0.017340
56.400002,73.170515,0.197880
56.466667,73.186835,0.194820
56.533333,73.176838,0.091800
56.599998,73.196218,0.223380
56.666668,73.136653,0.212160
56.733334,73.112986,0.020400
56.799999,73.149914,0.098940
56.866665,73.100749,0.092820
56.933334,73.150726,0.057120
57.000000,73.144608,0.165240
57.066666,73.053011,0.667080
57.133335,73.030368,0.122400
57.200001,72.979366,0.886380
57.266666,72.934285,0.728280
57.333332,72.889811,0.125460
57.400002,72.879206,0.270300
57.466667,72.864922,0.089760
57.533333,72.914086,0.000000
57.599998,72.968557,0.236640
57.666668,72.952442,0.795600
57.733334,72.899603,0.171360
57.799999,72.839424,0.736440
57.866665,72.811475,0.450840
57.933334,72.621350,0.155040
58.000000,72.657254,0.109140
58.066666,72.666637,0.193800
58.133335,72.659290,0.005100
58.200001,72.631955,0.052020
58.266666,72.659904,0.175440
58.333332,72.625837,0.074460
58.400002,72.630323,0.337620
58.466667,72.658477,0.217260
58.533333,72.643174,0.005100
58.599998,72.588506,3.391500
58.666668,72.588301,0.520200
58.733334,72.619917,0.149940
58.799999,72.603194,0.267240
58.866665,72.615430,0.277440
58.933334,72.608090,0.091800
59.000000,72.646234,0.188700
59.066666,72.591155,0.505920
59.133335,72.606458,0.219300
59.200001,72.655418,0.690540
59.266666,72.594419,0.518160
59.333332,72.592378,0.174420
59.400002,72.597274,0.501840
59.466667,72.624000,0.774180
59.533333,72.688870,0.304980
59.599998,72.731098,0.656880
59.666668,72.836979,0.617100
59.733334,72.881446,0.284580
59.799999,72.968352,0.704820
59.866665,72.980794,0.665040
59.933334,72.993242,0.197880
60.000000,73.033632,0.464100
60.066666,72.922861,0.330480
60.133335,72.941427,0.036720
60.200001,72.928371,0.046920
60.266666,72.749459,0.111180
60.333332,72.755987,0.000000
60.400002,72.815558,0.062220
60.466667,72.873082,0.354960
60.533333,72.831059,0.112200
60.599998,72.865126,0.395760
60.666668,72.850848,0.479400
60.733334,72.802906,0.137700
60.799999,72.700294,0.751740
60.866665,72.545050,0.888420
60.933334,72.452640,0.561000
61.000000,72.239667,1.074060
61.066666,71.969568,1.010820
61.133335,71.843494,0.416160
61.200001,71.713139,0.572220
61.266666,71.740474,0.106080
61.333332,71.754957,0.000000
61.400002,71.771686,0.023460
61.466667,71.768013,0.038760
61.533333,71.741702,0.021420
61.599998,71.766182,0.015300
61.666668,71.754144,0.008160
61.733334,71.741498,0.000000
